,Category,Rating,Reviews,Size,Installs,Price,Content Rating,Android Ver
2043,19,4.1,41867,78,"1,000,000+",0,0,2.3
2044,19,4.5,1014846,56,"50,000,000+",0,0,4.1
2045,19,4.2,23060,21,"1,000,000+",0,0,4.1
2046,19,4.4,112080,26,"10,000,000+",0,0,4.1
2047,19,4.0,15489,60,"1,000,000+",0,0,4.0
2048,19,4.1,51895,22,"10,000,000+",0,0,4.2
2049,19,4.3,43060,95,"5,000,000+",0,0,4.0
2050,19,4.3,525552,48,"10,000,000+",0,0,2.3
2051,19,4.4,623398,58,"10,000,000+",0,0,4.0
2052,19,4.3,472584,91,"10,000,000+",0,0,4.0
2053,19,4.1,66661,22,"5,000,000+",0,0,4.1
2054,19,4.0,10447,36,"1,000,000+",0,0,2.3
2055,19,4.3,1574197,37,"50,000,000+",0,0,4.2
2056,19,4.6,19170,70,"1,000,000+",0,0,4.0
2057,19,4.3,169609,34,"10,000,000+",0,0,4.1
2058,19,4.7,6188,49,"500,000+",0,10,4.1
2059,19,4.3,1369,9.8,"500,000+",0,0,2.3
2060,19,4.4,2952,37,"500,000+",0,0,5.1
2061,19,4.2,731,0,"100,000+",0,0,4.2
2062,19,4.7,9856,55,"100,000+",0,0,4.0
2063,19,3.9,10753,84,"1,000,000+",0,0,4.1
2064,19,4.1,154,16,"10,000+",0,0,4.1
2065,19,4.1,288523,92,"10,000,000+",0,0,4.0
2066,19,4.1,4522,57,"500,000+",0,0,4.1
2067,19,4.2,3328,0,"100,000+",3.99,0,0.0
2068,19,4.7,31100,24,"500,000+",3.99,0,4.4
2069,19,4.4,854,6.9,"10,000+",4.99,0,4.0
2070,19,4.3,560,44,"10,000+",3.99,0,2.3
2071,19,4.5,197,11,"1,000+",2.99,0,2.3
2072,19,4.3,63186,16,"10,000,000+",0,0,4.0
2073,19,4.3,23772,17,"5,000,000+",0,0,2.3
2074,19,4.1,6007,18,"1,000,000+",0,0,2.3
2075,19,4.1,2903,16,"1,000,000+",0,0,4.1
2076,19,4.1,3617,19,"1,000,000+",0,0,4.1
2077,19,4.6,3063,1.6,"100,000+",0,0,3.0
2078,19,4.1,3234,47,"100,000+",0,0,4.1
2079,19,4.4,276,16,"50,000+",0,0,2.3
2080,19,4.4,1595,14,"500,000+",0,0,4.0
2081,19,4.3,879,0,"100,000+",0,0,4.1
2082,19,4.0,68559,75,"5,000,000+",0,0,4.4
2083,19,4.8,61,25,"1,000+",0,0,4.0
2084,19,3.8,1123,5.7,"100,000+",0,0,2.3
2085,19,4.7,30,0,"1,000+",7.49,0,0.0
2086,19,4.5,566,17,"50,000+",0,0,4.0
2087,19,4.8,97,3.5,"1,000+",2.99,0,4.0
2088,19,4.4,38,16,100+,0.99,0,4.0
2089,19,4.8,4,42,100+,0.99,0,5.1
2090,19,4.2,38,47,"1,000+",0.99,0,2.3
2091,19,4.2,214,67,"5,000+",4.99,0,4.1
2092,19,4.0,248,26,"5,000+",2.99,0,4.1
2093,19,4.7,185,72,"1,000+",4.99,0,4.1
2094,19,4.7,2195,37,"10,000+",2.99,0,2.3
2095,19,3.9,1615,1.2,"10,000+",4.99,0,4.0
2096,19,4.5,359,17,"5,000+",4.99,0,2.3
2097,19,4.1,38021,19,"10,000,000+",0,0,4.0
2098,19,4.4,6190,23,"1,000,000+",0,0,4.0
2099,19,3.9,6903,25,"1,000,000+",0,0,2.3
2100,19,4.4,13155,83,"1,000,000+",0,0,4.0
2101,19,4.4,496,94,"100,000+",0,0,4.2
2102,19,3.6,418,97,"100,000+",0,0,4.0
2103,19,4.4,1160,37,"100,000+",0,0,2.2
2104,19,4.1,59917,92,"5,000,000+",0,0,4.4
2105,19,3.6,1042,48,"100,000+",0,0,4.3
2106,19,4.6,73,12,"1,000+",2.99,0,4.0
2107,19,4.3,382,15,"10,000+",2.99,0,2.3
2108,19,4.5,253,83,"10,000+",3.99,0,4.0
2109,19,4.4,3396,9.5,"50,000+",3.99,0,4.0
2110,19,4.1,38021,19,"10,000,000+",0,0,4.0
2111,19,4.4,6190,23,"1,000,000+",0,0,4.0
2112,19,3.9,6903,25,"1,000,000+",0,0,2.3
2113,19,4.4,13155,83,"1,000,000+",0,0,4.0
2114,19,4.4,496,94,"100,000+",0,0,4.2
2115,19,3.6,418,97,"100,000+",0,0,4.0
2116,19,4.4,1160,37,"100,000+",0,0,2.2
2117,19,4.1,59917,92,"5,000,000+",0,0,4.4
2118,19,3.6,1042,48,"100,000+",0,0,4.3
2119,19,4.6,73,12,"1,000+",2.99,0,4.0
2120,19,4.3,382,15,"10,000+",2.99,0,2.3
2121,19,4.5,253,83,"10,000+",3.99,0,4.0
2122,19,4.4,3396,9.5,"50,000+",3.99,0,4.0
2123,19,4.5,4450890,67,"100,000,000+",0,10,4.1
2124,19,4.1,182173,0,"10,000,000+",0,0,0.0
2125,19,4.5,470713,0,"50,000,000+",0,0,4.1
2126,19,4.1,59729,0,"10,000,000+",0,0,4.2
2127,19,3.9,133117,63,"5,000,000+",0,0,4.1
2128,19,4.2,108795,49,"10,000,000+",0,0,4.0
2129,19,4.1,47213,14,"5,000,000+",0,0,4.2
2130,19,3.9,95537,58,"10,000,000+",0,0,4.4
2131,19,4.1,66660,22,"5,000,000+",0,0,4.1
2132,19,4.2,51838,15,"5,000,000+",0,0,4.1
2133,19,4.7,6294397,0,"100,000,000+",0,0,0.0
2134,19,3.8,36028,50,"5,000,000+",0,0,4.4
2135,19,4.3,528745,59,"10,000,000+",0,0,4.1
2136,19,4.3,169609,34,"10,000,000+",0,0,4.1
2137,19,4.3,82471,0,"5,000,000+",0,0,4.4
2138,19,3.9,44062,54,"1,000,000+",0,0,4.0
2139,19,4.3,392596,53,"10,000,000+",0,0,4.0
2140,19,4.0,79667,0,"10,000,000+",0,0,4.2
2141,19,4.0,20763,0,"5,000,000+",0,0,2.3
2142,19,4.3,1574204,37,"50,000,000+",0,0,4.2
2143,19,4.2,123322,25,"10,000,000+",0,10,4.4
2144,19,4.1,29319,26,"5,000,000+",0,0,4.4
2145,19,4.0,8126,61,"1,000,000+",0,0,6.0
2146,19,4.4,623398,58,"10,000,000+",0,0,4.0
2147,19,4.3,50887,91,"5,000,000+",0,0,4.4
2148,19,4.3,63160,17,"1,000,000+",0,0,2.3
2149,19,4.4,13155,83,"1,000,000+",0,0,4.0
2150,19,4.2,28737,17,"1,000,000+",0,0,2.3
2151,19,4.1,530792,0,"10,000,000+",0,0,0.0
2152,19,4.3,45579,64,"1,000,000+",0,0,4.0
2153,19,4.2,19720,41,"1,000,000+",0,0,4.0
2154,19,4.6,361970,58,"5,000,000+",0,0,4.1
2155,19,4.1,159619,23,"5,000,000+",0,0,4.3
2156,19,4.5,354384,71,"10,000,000+",0,0,4.1
2157,19,4.4,272321,0,"10,000,000+",0,0,5.0
2158,19,4.5,2376564,0,"10,000,000+",6.99,10,0.0
2159,19,4.3,129603,23,"1,000,000+",2.99,10,2.3
2160,20,4.2,1135,12,"100,000+",9.00,0,4.0
2161,20,4.4,578,1,"10,000+",0.99,0,2.2
2162,20,4.6,129,2.9,"10,000+",5.49,0,4.1
2163,20,4.5,63,25,"10,000+",9.99,0,2.2
2164,20,4.8,216,0,"10,000+",6.99,0,0.0
2165,20,4.5,171,20,"10,000+",10.00,10,4.1
2166,20,3.2,45,21,"5,000+",3.99,0,6.0
2167,20,4.6,717,5.4,"5,000+",5.99,0,5.0
2168,20,4.5,2921,25,"100,000+",24.99,0,5.0
2169,20,4.1,1533,42,"50,000+",11.99,17,4.0
2170,20,4.6,92,32,"1,000+",79.99,0,4.0
2171,20,4.5,199,1.8,"10,000+",11.99,0,4.4
2172,20,4.4,1361,33,"50,000+",2.99,0,4.0
2173,20,4.4,12,3.8,"1,000+",16.99,0,4.0
2174,20,4.4,15,5.8,"1,000+",3.99,0,4.1
2175,20,3.8,206,9.5,"10,000+",2.99,0,4.0
2176,20,4.6,395,19,"1,000+",9.99,0,5.0
2177,20,2.5,79,0,"1,000+",3.99,0,0.0
2178,20,4.0,15,5.0,"1,000+",14.99,0,4.0
2179,20,5.0,3,23,100+,2.99,0,4.1
2180,20,4.3,35,1,"5,000+",3.99,0,4.0
2181,20,3.4,77,9.9,"5,000+",2.99,0,4.0
2182,20,3.4,51,2.4,"1,000+",29.99,0,4.0
2183,20,4.3,214,1,"10,000+",2.99,0,2.1
2184,20,4.4,104,38,"1,000+",2.99,13,4.1
2185,20,4.4,8,6.5,100+,12.99,0,3.0
2186,20,4.2,45,14,"1,000+",4.99,0,4.0
2187,20,5.0,2,1.2,500+,2.99,0,4.0
2188,20,4.1,80,48,"5,000+",14.99,0,3.0
2189,20,3.9,10,1,"1,000+",5.99,0,3.0
2190,20,4.6,156,22,500+,3.49,0,4.4
2191,20,4.2,178,4.8,"1,000+",0.99,0,4.1
2192,20,4.4,576,0,"5,000+",2.49,0,0.0
2193,20,4.2,168,25,"10,000+",24.99,0,4.4
2194,20,3.6,25,1,"1,000+",10.99,0,2.1
2195,20,4.5,163,1,"10,000+",1.99,0,1.6
2196,20,4.7,25,1.2,"1,000+",4.99,0,3.0
2197,20,4.6,319,0,"5,000+",3.99,0,0.0
2198,20,4.5,133,2.8,"10,000+",2.99,0,2.3
2199,20,4.2,9,95,"1,000+",7.49,0,4.1
2200,20,4.2,74,2.6,"1,000+",1.50,0,2.3
2201,20,4.3,3,4.6,100+,2.99,0,4.1
2202,20,4.4,4207,0,"50,000+",3.99,0,0.0
2203,20,4.1,12,5.1,"1,000+",1.99,0,4.1
2204,20,4.4,17,1.8,"1,000+",9.99,10,4.4
2205,20,4.6,358,0,"5,000+",3.99,0,0.0
2206,20,4.4,726,0,"5,000+",3.99,0,0.0
2207,20,4.2,33,53,"1,000+",3.99,0,4.2
2208,20,4.5,492,39,"10,000+",7.99,0,4.1
2209,20,2.6,41,14,"1,000+",9.99,0,2.3
2210,20,4.6,625,8.4,"10,000+",3.99,0,2.1
2211,20,4.8,12,18,"1,000+",19.99,0,4.1
2212,20,4.2,64,41,"1,000+",29.99,0,2.2
2213,20,4.7,11,100,500+,15.99,0,4.0
2214,20,3.0,4,3.4,500+,0.99,0,2.3
2215,20,3.5,214,68,"1,000+",33.99,0,4.0
2216,20,4.6,66,2.6,"5,000+",0.99,0,3.2
2217,20,4.8,59158,11,"1,000,000+",0,0,4.1
2218,20,4.2,19473,0,"1,000,000+",0,0,0.0
2219,20,4.6,73118,37,"1,000,000+",0,0,4.4
2220,20,4.4,27524,0,"1,000,000+",0,0,0.0
2221,20,4.8,102858,9.8,"1,000,000+",0,0,4.3
2222,20,4.0,2094,23,"500,000+",0,0,4.3
2223,20,3.7,236,18,"50,000+",0,0,5.0
2224,20,4.2,33033,7.4,"5,000,000+",0,0,4.1
2225,20,4.8,78825,11,"1,000,000+",0,0,4.1
2226,20,4.7,18674,0,"1,000,000+",0,0,4.4
2227,20,3.5,250,23,"100,000+",0,0,4.4
2228,20,3.9,6266,34,"500,000+",0,0,5.1
2229,20,4.2,22,15,"10,000+",0,0,0.0
2230,20,4.8,53743,13,"1,000,000+",0,0,4.3
2231,20,2.7,2657,24,"500,000+",0,0,4.4
2232,20,4.2,4476,20,"500,000+",0,0,4.1
2233,20,4.7,156410,14,"5,000,000+",0,0,4.1
2234,20,4.6,2006,69,"50,000+",0,0,6.0
2235,20,4.5,6099,38,"500,000+",0,0,4.3
2236,20,4.7,23160,26,"1,000,000+",0,0,5.0
2237,20,4.7,8348,2.6,"500,000+",0,0,4.0
2238,20,4.5,7837,21,"100,000+",0,0,4.1
2239,20,4.7,6185,38,"100,000+",0,0,4.3
2240,20,4.0,3803,16,"100,000+",0,0,4.0
2241,20,3.4,1838,21,"100,000+",0,0,4.0
2242,20,3.5,3707,10,"500,000+",0,0,4.4
2243,20,3.0,315,22,"100,000+",0,0,4.0
2244,20,4.7,87418,14,"1,000,000+",0,0,4.4
2245,20,4.6,21189,36,"1,000,000+",0,0,5.0
2246,20,4.2,1746,16,"50,000+",0,0,4.1
2247,20,4.8,69126,61,"1,000,000+",0,0,4.1
2248,20,4.5,453,11,"100,000+",0,0,4.0
2249,20,4.2,10710,8.5,"100,000+",0,0,5.0
2250,20,3.8,700,37,"100,000+",0,0,4.4
2251,20,3.0,914,0,"100,000+",0,0,5.0
2252,20,4.4,15875,0,"1,000,000+",0,0,4.4
2253,20,4.5,503,22,"50,000+",0,0,5.0
2254,20,4.0,488,17,"100,000+",0,0,4.1
2255,20,3.6,190,7.7,"100,000+",0,0,4.4
2256,20,4.4,15,39,"1,000+",0,0,4.1
2257,20,4.7,26862,30,"500,000+",0,0,4.0
2258,20,4.9,100082,3.7,"1,000,000+",0,0,4.1
2259,20,3.6,27,28,"10,000+",0,0,4.1
2260,20,4.5,72167,16,"1,000,000+",0,0,4.1
2261,20,4.1,21,20,"1,000+",0,0,4.1
2262,20,4.6,6035,8.9,"100,000+",0,0,4.4
2263,20,4.7,9945,97,"500,000+",0,0,4.1
2264,20,4.7,4318,12,"100,000+",0,0,4.1
2265,20,2.8,78,72,"50,000+",0,0,4.4
2266,20,4.3,2218,0,"500,000+",0,0,0.0
2267,20,4.6,47,21,"10,000+",0,0,5.0
2268,20,4.3,23889,0,"1,000,000+",0,0,4.0
2269,20,3.4,650,27,"100,000+",0,0,4.4
2270,20,4.0,3498,6.6,"100,000+",0,0,4.0
2271,20,4.8,3052,12,"100,000+",0,0,4.1
2272,20,4.2,1747,5.9,"100,000+",0,0,4.0
2273,20,3.0,45,20,"5,000+",0,0,6.0
2274,20,4.5,1686,15,"100,000+",0,0,4.4
2275,20,3.7,529,26,"100,000+",0,0,5.0
2276,20,4.5,1388,3.3,"100,000+",0,0,4.1
2277,20,4.5,572,44,"50,000+",0,0,4.4
2278,20,4.6,92,32,"1,000+",79.99,0,4.0
2279,20,4.2,1135,12,"100,000+",9.00,0,4.0
2280,20,4.6,21189,36,"1,000,000+",0,0,5.0
2281,20,3.6,54,17,"5,000+",0,17,4.1
2282,20,4.4,275,5.8,"10,000+",0,10,4.4
2283,20,4.4,2159,11,"10,000+",0,0,4.4
2284,20,4.5,2951,16,"50,000+",0,0,4.4
2285,20,4.5,2921,25,"100,000+",24.99,0,5.0
2286,20,4.1,84,6.1,"10,000+",0,0,4.1
2287,20,4.6,15545,0,"100,000+",0,0,0.0
2288,20,4.3,5521,22,"100,000+",0,0,4.1
2289,20,4.3,2108,28,"50,000+",0,0,4.4
2290,20,4.7,73,6.3,"10,000+",0,0,4.1
2291,20,4.5,63,25,"10,000+",9.99,0,2.2
2292,20,4.5,408,60,"50,000+",0,0,4.4
2293,20,4.5,171,20,"10,000+",10.00,10,4.1
2294,20,4.2,33,8.0,"10,000+",0,0,4.2
2295,20,4.4,197,20,"10,000+",0,0,7.0
2296,20,3.9,272,6.4,"50,000+",0,0,4.1
2297,20,4.2,4852,34,"100,000+",0,0,2.2
2298,20,4.4,12,3.8,"1,000+",16.99,0,4.0
2299,20,4.1,1533,42,"50,000+",11.99,17,4.0
2300,20,3.4,51,2.4,"1,000+",29.99,0,4.0
2301,20,4.1,38,70,"5,000+",0,0,4.1
2302,20,4.0,15,5.0,"1,000+",14.99,0,4.0
2303,20,4.1,90,21,"1,000+",0,0,7.0
2304,20,3.5,1288,38,"100,000+",0,0,3.0
2305,20,4.2,4303,0,"100,000+",0,0,0.0
2306,20,4.0,1545,74,"100,000+",0,0,4.0
2307,20,4.5,199,1.8,"10,000+",11.99,0,4.4
2308,20,4.3,283,12,"5,000+",0,0,4.4
2309,20,4.3,460,13,"10,000+",0,0,4.4
2310,20,4.8,216,0,"10,000+",6.99,0,0.0
2311,20,4.6,129,2.9,"10,000+",5.49,0,4.1
2312,20,4.1,80,48,"5,000+",14.99,0,3.0
2313,20,4.6,395,19,"1,000+",9.99,0,5.0
2314,20,3.5,214,68,"1,000+",33.99,0,4.0
2315,20,2.3,17,6.8,"1,000+",0,0,4.2
2316,20,4.5,513,12,"5,000+",0,0,4.4
2317,20,4.3,168,5.8,"10,000+",0,0,4.1
2318,20,4.2,64,41,"1,000+",29.99,0,2.2
2319,20,4.2,168,25,"10,000+",24.99,0,4.4
2320,20,3.1,82,42,"5,000+",0,0,4.1
2321,20,4.4,8,6.5,100+,12.99,0,3.0
2322,20,4.4,112,13,"1,000+",0,0,4.4
2323,20,2.9,92,1.5,"10,000+",0,0,4.0
2324,20,3.1,83,3.2,"10,000+",0,0,4.1
2325,20,3.7,3,7.7,"5,000+",0,0,5.0
2326,20,4.0,6,1.3,100+,39.99,0,4.1
2327,20,3.8,343,26,"50,000+",0,0,4.1
2328,20,4.6,717,5.4,"5,000+",5.99,0,5.0
2329,20,4.4,137,11,"1,000+",0,0,4.4
2330,20,3.8,206,9.5,"10,000+",2.99,0,4.0
2331,20,4.8,12,18,"1,000+",19.99,0,4.1
2332,20,4.3,4107,0,"100,000+",0,0,0.0
2333,20,3.7,9,2.9,500+,0,0,4.0
2334,20,5.0,3,22,100+,0,0,5.0
2335,20,3.0,2,16,500+,0,0,4.4
2336,20,3.7,20,19,"1,000+",0,0,5.0
2337,20,3.7,3,10.0,100+,0,0,4.1
2338,20,5.0,1,22,10+,0,0,4.2
2339,20,5.0,3,20,100+,0,0,4.1
2340,20,5.0,4,2.5,5+,0,0,4.1
2341,20,5.0,2,24,50+,0,0,4.1
2342,20,5.0,4,25,1+,0,0,4.0
2343,20,5.0,2,29,50+,0,0,4.0
2344,20,5.0,3,53,10+,0,0,4.1
2345,20,5.0,2,83,10+,0,0,5.0
2346,20,5.0,1,4.6,5+,0,0,4.0
2347,20,4.3,10,46,100+,0,0,4.1
2348,20,4.9,28,5.7,"5,000+",0,0,4.4
2349,20,5.0,1,4.2,10+,0,0,4.0
2350,20,4.9,14,7.0,100+,0,0,4.0
2351,20,4.6,5,11,100+,0,0,4.1
2352,20,5.0,1,5.6,10+,0,0,4.1
2353,20,4.0,1,3.3,10+,0,0,4.4
2354,20,5.0,2,7.1,5+,0,0,8.0
2355,20,4.0,2094,23,"500,000+",0,0,4.3
2356,20,2.6,496,24,"100,000+",0,0,4.4
2357,20,4.7,87418,14,"1,000,000+",0,0,4.4
2358,20,4.8,53747,13,"1,000,000+",0,0,4.3
2359,20,4.3,44,34,"10,000+",0,0,4.0
2360,20,4.7,10,4.3,"1,000+",0,0,5.0
2361,20,2.5,124,43,"10,000+",0,0,3.0
2362,20,4.6,2014,69,"50,000+",0,0,6.0
2363,20,4.5,503,22,"50,000+",0,0,5.0
2364,20,4.1,21,20,"1,000+",0,0,4.1
2365,20,4.5,11,25,"1,000+",0,0,4.2
2366,20,4.3,573,2.0,"100,000+",0,0,3.0
2367,20,3.8,700,37,"100,000+",0,0,4.4
2368,20,4.4,163,40,"10,000+",0,0,4.0
2369,20,4.5,330,17,"50,000+",0,0,4.0
2370,20,4.5,453,11,"100,000+",0,0,4.0
2371,20,3.8,24,4.4,"1,000+",0,0,3.0
2372,20,4.5,1686,15,"100,000+",0,0,4.4
2373,20,4.0,531,2.3,"100,000+",0,0,3.0
2374,20,4.5,20,40,"5,000+",0,0,4.0
2375,20,3.7,3596,8.4,"1,000,000+",0,0,4.0
2376,20,4.3,56,11,"10,000+",0,0,4.3
2377,20,3.7,9,2.9,500+,0,0,4.0
2378,20,4.4,27,15,"5,000+",0,0,5.0
2379,20,3.8,63,24,"10,000+",0,0,5.0
2380,20,2.7,2657,24,"500,000+",0,0,4.4
2381,20,5.0,3,22,100+,0,0,5.0
2382,20,4.3,123,86,"10,000+",0,0,5.0
2383,20,3.8,122,0,"10,000+",0,0,0.0
2384,20,3.0,315,22,"100,000+",0,0,4.0
2385,20,5.0,2,11,100+,0,17,4.1
2386,20,3.6,26,1,"5,000+",0,0,2.2
2387,20,4.0,122,1,"10,000+",0,0,4.0
2388,20,4.3,17,6.0,"10,000+",0,0,4.4
2389,20,4.7,623,20,"50,000+",0,13,4.3
2390,20,5.0,6,26,"1,000+",0,0,4.4
2391,20,4.7,6,13,"1,000+",0,0,5.0
2392,20,4.6,7,2.7,"1,000+",0,0,4.0
2393,20,3.1,253,4.2,"50,000+",0,0,2.3
2394,20,4.4,3786,28,"50,000+",0,0,4.0
2395,20,5.0,1,6.1,100+,0,17,4.1
2396,20,3.6,10,15,"1,000+",0,0,4.0
2397,20,2.8,66,1.2,"50,000+",0,0,4.0
2398,20,4.4,65,37,"10,000+",0,0,4.0
2399,20,4.2,1747,5.9,"100,000+",0,0,4.0
2400,20,4.6,17,14,"1,000+",0,0,4.1
2401,20,4.2,28,2.3,"10,000+",0,0,3.0
2402,20,3.8,292,2.7,"100,000+",0,0,4.0
2403,20,3.5,19,2.2,"5,000+",0,0,4.0
2404,20,4.7,23160,26,"1,000,000+",0,0,5.0
2405,21,4.1,78158306,0,"1,000,000,000+",0,13,0.0
2406,21,4.5,66577313,0,"1,000,000,000+",0,13,0.0
2407,21,4.3,8606259,0,"500,000,000+",0,13,0.0
2408,21,4.4,49173,4.0,"10,000,000+",0,0,4.1
2409,21,4.4,2955326,0,"100,000,000+",0,17,0.0
2410,21,4.2,22492,1.5,"1,000,000+",0,0,4.0
2411,21,4.0,17014787,0,"500,000,000+",0,13,0.0
2412,21,4.3,1403,3.7,"100,000+",0,0,4.0
2413,21,4.6,4305441,0,"100,000,000+",0,13,0.0
2414,21,4.4,441189,0,"10,000,000+",0,0,0.0
2415,21,4.2,4831125,0,"1,000,000,000+",0,13,0.0
2416,21,4.4,4919,2.8,"1,000,000+",0,0,4.1
2417,21,4.4,13762,3.9,"1,000,000+",0,0,4.1
2418,21,4.3,6086,3.1,"1,000,000+",0,13,4.3
2419,21,4.6,70616,0,"5,000,000+",0,13,0.0
2420,21,4.4,1200,2.8,"100,000+",0,0,4.1
2421,21,4.5,76480,20,"1,000,000+",0,17,5.0
2422,21,4.6,271445,9.9,"5,000,000+",0,0,4.0
2423,21,4.6,225103,5.3,"5,000,000+",0,0,4.1
2424,21,4.6,33177,10,"1,000,000+",0,0,4.0
2425,21,4.4,54768,2.6,"5,000,000+",0,0,4.0
2426,21,4.5,457197,0,"10,000,000+",0,13,0.0
2427,21,4.5,25562,31,"5,000,000+",0,13,4.1
2428,21,4.3,16404,2.3,"1,000,000+",0,0,2.3
2429,21,4.4,2508,6.0,"500,000+",0,0,4.0
2430,21,4.6,79658,17,"5,000,000+",0,17,4.3
2431,21,4.3,374,20,"50,000+",0,0,4.1
2432,21,4.8,1259075,62,"10,000,000+",0,13,4.0
2433,21,4.2,4751,0,"1,000,000+",0,13,4.1
2434,21,4.6,60562,15,"5,000,000+",0,17,4.3
2435,21,4.0,22695,0,"1,000,000+",0,10,0.0
2436,21,4.6,22098,18,"1,000,000+",0,0,4.0
2437,21,4.3,231325,5.4,"10,000,000+",0,0,4.0
2438,21,3.6,13223,2.8,"10,000,000+",0,17,4.4
2439,21,4.0,479908,15,"10,000,000+",0,17,4.4
2440,21,4.5,313633,0,"10,000,000+",0,13,0.0
2441,21,4.4,540930,5.3,"10,000,000+",0,13,2.2
2442,21,4.5,57146,0,"1,000,000+",0,0,4.0
2443,21,4.2,1225339,0,"100,000,000+",0,0,5.0
2444,21,4.5,19583,37,"1,000,000+",0,13,4.4
2445,21,4.3,344921,0,"10,000,000+",0,0,0.0
2446,21,4.2,79129,23,"5,000,000+",0,13,4.4
2447,21,4.2,83488,0,"5,000,000+",0,0,0.0
2448,21,4.4,441189,0,"10,000,000+",0,0,0.0
2449,21,4.3,3781770,0,"100,000,000+",0,17,0.0
2450,21,4.3,315441,0,"10,000,000+",0,0,0.0
2451,21,4.1,382120,28,"10,000,000+",0,0,4.1
2452,21,4.5,412725,35,"10,000,000+",0,0,4.1
2453,21,4.3,3806669,0,"100,000,000+",0,17,0.0
2454,21,4.2,1259849,76,"50,000,000+",0,17,4.1
2455,21,4.1,486824,0,"10,000,000+",0,17,0.0
2456,21,4.3,1157004,34,"50,000,000+",0,0,4.3
2457,21,4.2,423105,0,"10,000,000+",0,17,0.0
2458,21,4.1,205803,0,"5,000,000+",0,13,0.0
2459,21,4.1,285816,0,"10,000,000+",0,17,0.0
2460,21,4.4,2955325,0,"100,000,000+",0,17,0.0
2461,21,3.7,138026,2.7,"5,000,000+",0,17,2.1
2462,21,3.9,8936,0,"500,000+",0,0,0.0
2463,21,3.7,4253,4.1,"100,000+",0,13,4.0
2464,21,4.0,17014705,0,"500,000,000+",0,13,0.0
2465,21,4.5,66577446,0,"1,000,000,000+",0,13,0.0
2466,21,3.6,14835,0,"1,000,000+",0,13,0.0
2467,21,4.1,6388,0,"500,000+",0,13,0.0
2468,21,4.1,309872,85,"10,000,000+",0,13,4.1
2469,21,4.0,479909,15,"10,000,000+",0,17,4.4
2470,21,4.1,17955,89,"500,000+",0,13,4.1
2471,21,4.0,17015352,0,"500,000,000+",0,13,0.0
2472,21,4.5,66577313,0,"1,000,000,000+",0,13,0.0
2473,21,4.6,4305441,0,"100,000,000+",0,13,0.0
2474,21,4.3,51502,20,"5,000,000+",0,13,5.0
2475,21,4.3,1064049,0,"50,000,000+",0,17,0.0
2476,21,4.2,58341,9.3,"1,000,000+",0,0,2.3
2477,21,4.5,637309,0,"10,000,000+",0,13,0.0
2478,21,4.2,1259894,76,"50,000,000+",0,17,4.1
2479,21,4.3,1157003,34,"50,000,000+",0,0,4.3
2480,21,4.1,161610,16,"5,000,000+",0,13,4.1
2481,21,3.8,19446,0,"1,000,000+",0,17,4.0
2482,21,4.2,1225367,0,"100,000,000+",0,0,5.0
2483,21,4.4,1520959,0,"10,000,000+",0,13,0.0
2484,21,4.3,3806669,0,"100,000,000+",0,17,0.0
2485,21,4.2,423138,0,"10,000,000+",0,17,0.0
2486,21,4.1,285820,0,"10,000,000+",0,17,0.0
2487,21,4.0,33249,8.4,"1,000,000+",0,0,2.3
2488,21,4.3,3781770,0,"100,000,000+",0,17,0.0
2489,21,4.3,51504,20,"5,000,000+",0,13,5.0
2490,21,4.2,1175794,0,"50,000,000+",0,17,0.0
2491,21,4.2,1259894,76,"50,000,000+",0,17,4.1
2492,21,4.0,852455,68,"10,000,000+",0,17,4.2
2493,21,4.4,900064,13,"10,000,000+",0,17,4.1
2494,21,4.0,3677,50,"100,000+",0,17,5.0
2495,21,4.2,79129,23,"5,000,000+",0,13,4.4
2496,21,4.2,83488,0,"5,000,000+",0,0,0.0
2497,21,4.4,695613,0,"50,000,000+",0,0,0.0
2498,21,4.1,382121,28,"10,000,000+",0,0,4.1
2499,21,4.1,207712,0,"10,000,000+",0,0,2.3
2500,21,4.3,175722,0,"10,000,000+",0,17,0.0
2501,21,4.0,2052,7.0,"100,000+",0,13,4.4
2502,21,4.2,79130,23,"5,000,000+",0,13,4.4
2503,21,4.2,1175815,0,"50,000,000+",0,17,0.0
2504,21,4.2,1259894,76,"50,000,000+",0,17,4.1
2505,21,4.1,486830,0,"10,000,000+",0,17,0.0
2506,21,4.0,852455,68,"10,000,000+",0,17,4.2
2507,21,4.3,1064076,0,"50,000,000+",0,17,0.0
2508,21,4.3,3781770,0,"100,000,000+",0,17,0.0
2509,21,4.4,900064,13,"10,000,000+",0,17,4.1
2510,21,4.4,624557,56,"10,000,000+",0,17,4.3
2511,21,4.2,423138,0,"10,000,000+",0,17,0.0
2512,21,4.2,522018,0,"10,000,000+",0,17,0.0
2513,21,4.0,33249,8.4,"1,000,000+",0,0,2.3
2514,21,4.2,79130,23,"5,000,000+",0,13,4.4
2515,22,4.0,141613,22,"10,000,000+",0,13,4.4
2516,22,4.5,6210998,15,"100,000,000+",0,0,4.1
2517,22,4.6,591312,0,"10,000,000+",0,0,0.0
2518,22,4.3,94294,30,"10,000,000+",0,0,4.1
2519,22,4.2,608753,30,"10,000,000+",0,0,4.1
2520,22,4.3,38961,27,"5,000,000+",0,0,5.0
